id,question,text
1570261128,Ashoka đại đế là ai,""" Chakravartin Ashoka Samrat "" dựa trên cuộc đời của Ashoka ( 304 – 232 trước Công Nguyên ) , là hoàng đế thứ ba của vương triều Mauryan , Ấn Độ . Drama lịch sử này được sản xuất bởi Contiloe Entertainment và đạo diễn bởi Prasad Gavandi . Bộ phim được phát sóng từ ngày 2 tháng 2 năm 2015 với thời lượng 45 phút phát sóng cho 20 tập đầu ."
1570261111,Thứ sáu đen là ngày gì,"Thứ Sáu Đen ( tiếng Anh : "" Black Friday "" ) là một cái tên không chính thức cho ngày thứ sáu ngay sau Lễ Tạ Ơn ( ngày Lễ Tạ Ơn rơi vào ngày Thứ Năm lần thứ 4 trong tháng 11 ở Hoa Kỳ , cho nên Thứ Sáu đen rơi vào khoảng ngày 23-29 tháng 11 ) và được coi là ngày mở hàng cho mùa mua sắm Giáng sinh của Mỹ kể từ năm 1952 , mặc dù thuật ngữ "" Black Friday "" đã không được sử dụng rộng rãi cho đến những thập kỷ gần đây ."
1570261065,The Beatles trở thành ngôi sao nổi tiếng toàn thế giới năm bao nhiêu,"Ban nhạc được gán với tên gọi "" Fab Four "" trong quãng thời gian Beatlemania ngày một gia tăng tại Anh vào năm 1963 , và tới năm 1964 họ trở thành ngôi sao nổi tiếng toàn thế giới , đưa British Invasion tới thị trường âm nhạc Mỹ ."
1570260937,Đại học Harvard là thành viên của tổ chức nào,"Harvard là thành viên sáng lập Hiệp hội Viện Đại học Bắc Mỹ vào năm 1900 . James Bryant Conant lãnh đạo viện đại học này trong suốt thời kỳ Đại suy thoái và Chiến tranh thế giới thứ hai , và sau chiến tranh bắt đầu cải cách chương trình học và mở rộng việc tuyển sinh ."
1570260885,Trận Xích Bích diễn ra vào thời gian nào,"Trận Xích Bích ( , Hán Việt : Xích Bích chi chiến ) là một trận đánh lớn cuối thời Đông Hán có tính chất quyết định đến cục diện chia ba thời Tam Quốc . Trận đánh diễn ra vào mùa Đông năm Kiến An thứ 13 ( tức năm 208 ) giữa liên quân Tôn Quyền-Lưu Bị với quân đội lấy danh nghĩa triều đình của Tào Tháo ."
1570260868,Tại sao hoà thượng Thích Quảng Đức tự thiêu,"Hòa thượng Thích Quảng Đức, thế danh Lâm Văn Tuất[1], (1897—11 tháng 6 năm 1963) là một hòa thượng phái Đại thừa, người đã tẩm xăng tự thiêu tại ngã tư đường Lê Văn Duyệt và Phan Đình Phùng, Sài Gòn (nay là ngã tư đường Cách Mạng Tháng Tám và Nguyễn Đình Chiểu, Quận 3, TP Hồ Chí Minh) vào ngày 11 tháng 6 năm 1963 nhằm phản đối sự đàn áp Phật giáo của chính quyền Việt Nam Cộng Hòa Ngô Đình Diệm."
1570260769,Park Hang Seo sinh năm bao nhiêu,"Park Hang-seo ( Hangul : 박항서 , Hanja : 朴恒緖 , Hán-Việt : "" Phác Hằng Tự "" , sinh ngày 4 tháng 1 năm 1959 , tại huyện Sancheong , tỉnh Gyeongsang Nam , Hàn Quốc ) là một huấn luyện viên bóng đá người Hàn Quốc . Ông chính thức ra mắt vai trò huấn luyện viên trưởng của đội tuyển bóng đá nam và U23 Việt Nam từ ngày 11 tháng 10 năm 2017 ."
1570260505,Tây Ban Nha trở thành thành viên chính thức của FIFA năm nào,"Tây Ban Nha trở thành thành viên chính thức của FIFA vào năm 1904 , nhưng Liên đoàn bóng đá Hoàng gia Tây Ban Nha lại được thành lập vào năm 1909 . Trận thi đấu quốc tế đầu tiên của đội tuyển Tây Ban Nha là trận gặp đội tuyển Đan Mạch vào năm 1920 ."
1570260423,Thời kỳ Phục Hưng bắt đầu ở đâu,"Tuy nhiên , vẫn còn rất nhiều tranh luận về lý do tại sao thời kỳ Phục hưng lại bắt đầu tại Ý , và tại sao nó lại bắt đầu vào một thời điểm như thế . Bởi vậy , một số giả thuyết đã được đưa ra để giải thích nguồn gốc của Thời kỳ Phục Hưng ."
1570260361,Keangnam Hanoi Landmark Tower là gì,"Toà tháp là toà nhà cao thứ hai Việt Nam . Landmark 72 là khu phức hợp nằm ngay trung tâm khu đô thị mới của Hà Nội , Việt Nam . Với hai toà nhà chung cư 50 tầng và một toà tháp 72 tầng , một thành phố thu nhỏ trong lòng Hà Nội ."
1570260337,Trần Trinh Huy chết năm bao nhiêu,"Ông mất vào tháng 1 năm 1974 ở Sài Gòn và được đưa về an táng trong phần mộ gia đình tại ấp Cái Dầy , xã Châu Hưng , huyện Vĩnh Lợi , Bạc Liêu . Ba Huy mất sau khi hoang phí gần hết gia sản , chỉ để lại cho các con mấy căn phố lầu ."
1570260314,Trà Vinh nằm ở khu vực nào,"Trà Vinh là một tỉnh ven biển ở đồng bằng sông Cửu Long , miền Nam Việt Nam ."
1570260234,Lại Văn Sâm là ai,"Lại Văn Sâm ( sinh ngày 10 tháng 6 năm 1957 ) là một nhà báo , người dẫn chương trình truyền hình , biên tập viên của Đài truyền hình Việt Nam ( VTV ) . Ông là một trong những người đề xuất đưa các trò chơi truyền hình lên kênh VTV 3 ."
1570260107,Park Hang Seo là ai,Park Hang-seo là một huấn luyện viên bóng đá chuyên nghiệp người Hàn Quốc. Ông chính thức ra mắt vai trò huấn luyện viên trưởng của đội tuyển bóng đá nam và U23 Việt Nam từ ngày 11 tháng 10 năm 2017.
1570259981,Phùng Xuân Nhạ là ai,"Phùng Xuân Nhạ sinh ngày 3 tháng 6 năm 1963 tại xã Tống Phan , huyện Phù Cừ , tỉnh Hưng Yên . Ông là một giáo sư , tiến sĩ ngành Kinh tế , chủ tịch Hội đồng Chức danh giáo sư nhà nước , và là một chính khách Việt Nam ."
1570259966,Hội Thánh của Đức Chúa Trời có mặt tại bao nhiêu quốc gia,"Hội Thánh của Đức Chúa Trời ( tiếng Anh : Church of God ) , với trụ sở chính ở Cleveland , Tennessee , Hoa Kỳ là một hệ phái Thiên Chúa Giáo Pentecostal . Với hơn sáu triệu thành viên ở trên 180 quốc gia , Hội Thánh của Đức Chúa Trời là một trong những hội thánh Pentecostal lớn nhất thế giới ."
1570259943,Bồ Đào Nha là thành viên sáng lập tổ chức gì,"Ngày 26 tháng 3 năm 1995 , Bồ Đào Nha bắt đầu áp dụng các quy tắc Khu vực Schengen , loại bỏ kiểm soát biên giới với các thành viên Schengen đồng thời củng cố biên giới các quốc gia khác . Năm 1996 , Bồ Đào Nha đồng sáng lập Cộng đồng các quốc gia nói tiếng Bồ Đào Nha ( CPLP ) có trụ sở tại Lisboa ."
1570259842,Những album vĩ đại của The Beatles là gì,"Kể từ năm 1965 , The Beatles bắt đầu thu âm và thực hiện những kiệt tác xuất sắc nhất của họ , bao gồm những album vĩ đại nhất lịch sử âm nhạc thế giới như "" Rubber Soul "" ( 1965 ) , "" Revolver "" ( 1966 ) , "" Sgt . Pepper ' s Lonely Hearts Club Band "" ( 1967 ) , "" The Beatles "" ( "" Album trắng "" , 1968 ) và "" Abbey Road "" ( 1969 ) ."
1570259803,Mạch chỉnh lưu có thể sử dụng ở đâu,"Mạch chỉnh lưu có thể được sử dụng trong các bộ nguồn cung cấp dòng điện một chiều , hoặc trong các mạch tách sóng tín hiệu vô tuyến điện trong các thiết bị vô tuyến . Phần tử tích cực trong mạch chỉnh lưu có thể là các điốt bán dẫn , các đèn chỉnh lưu thuỷ ngân hoặc các linh kiện khác ."
1570259779,Lee Min Ho từng đóng những vai gì,"Lee Min Ho ( sinh ngày 22 tháng 6 năm 1987 ) là nam diễn viên , người mẫu Hàn Quốc được biết đến các với vai Goo Jun Pyo trong phim truyền hình "" Vườn sao băng "" , vai Lee Yoon Sung trong phim truyền hình "" Thợ săn thành phố "" và trong phim "" Những người thừa kế "" với vai diễn Kim Tan năm 2013 ."
1570259723,Gỗ nhóm 1 ở Việt Nam là gì,"Gỗ nhóm 1 ở Việt Nam là những loại gỗ quý . Tiêu chuẩn chính của các loại gỗ trong nhóm này là gỗ có màu sắc , vân thớ đẹp , hương vị thơm và rất khan hiếm , có giá trị kinh tế cao nhất . Các loại gỗ trong nhóm này thường dùng làm đồ mỹ nghệ , gỗ lạng , hàng mộc chạm khảm , ván sàn đặc biệt ..."
1570259710,Lễ hội nghĩa là gì,"Lễ hội là một sự kiện văn hóa được tổ chức mang tính cộng đồng. ""Lễ"" là hệ thống những hành vi, động tác nhằm biểu hiện sự tôn kính của con người với thần linh, phản ánh những ước mơ chính đáng của con người trước cuộc sống mà bản thân họ chưa có khả năng thực hiện."
1570259679,Công Phượng sinh năm mấy,"Nguyễn Công Phượng ( sinh ngày 21 tháng 1 năm 1995 tại Mỹ Sơn , Đô Lương , Nghệ An ) là một cầu thủ bóng đá chuyên nghiệp người Việt Nam hiện đang thi đấu ở vị trí tiền đạo câu lạc bộ Hoàng Anh Gia Lai tại  V.League 1  và đội tuyển quốc gia Việt Nam ."
1570259655,Đại học nào lâu đời nhất Hoa Kỳ,"Đại học Harvard được thành lập năm 1636 là trường già nhất nước Mỹ, đồng thời cũng là một trong những cơ sở giáo dục uy tín nhất thế giới."
1570259606,Môn lịch sử là gì,"Lịch sử là một bộ môn khoa học nghiên cứu về quá khứ, đặc biệt là những sự kiện liên quan đến con người. Đây là thuật ngữ chung có liên quan đến các sự kiện trong quá khứ cũng như những ghi nhớ, phát hiện, thu thập, tổ chức, trình bày, giải thích và thông tin về những sự kiện này."
1570259558,Vườn quốc gia Cúc Phương nằm ở đâu,"Vườn Quốc gia Cúc Phương ( hay rừng Cúc Phương ) là một khu bảo tồn thiên nhiên , khu rừng đặc dụng nằm trên địa phận ranh giới 3 khu vực Tây Bắc , châu thổ sông Hồng và Bắc Trung Bộ thuộc ba tỉnh : Ninh Bình , Hoà Bình , Thanh Hoá ."
1570259539,Vitas là ai,"Vitas là nghệ danh của Vitaly "" Vitalik "" Vladasovich Grachyov ( tiếng Latvia : "" Vitalij Vladasovič Gračëv "" ; tiếng Nga : "" Виталий Владасович Грачёв "" ; phiên âm tiếng Việt : Vi-ta-li "" Vi-ta-lích "" Vla-đa-sô-vích Gra-chốp , sinh ngày 19 tháng 2 năm 1979 ) , là một ca sĩ người Ukraina , hát chủ yếu bằng tiếng Nga , và là một người viết bài hát ."
1570259499,Vụ án Trịnh Vĩnh Bình là gì,"Năm 2003 , Trịnh Vĩnh Bình , với tư cách là một nhà đầu tư nước ngoài có quốc tịch Hà Lan bị mất tài sản tại Việt Nam , đã nộp đơn kiện phía Việt Nam ra một Trung tâm Trọng tài quốc tế về giải quyết các tranh chấp trong lĩnh vực đầu tư , đặt tại Stockholm ( Thuỵ Điển ) ."
1570259484,Chùm ngây còn có tên là gì,"Tên gọi khoa học của chi này có nguồn gốc từ tiếng Tamil "" murungakkAi "" . Tại Gujarati , người ta gọi chúng là "" saragvo "" . Khu vực phân bổ chủ yếu của chúng là đông bắc và tây nam châu Phi , Madagascar , bán đảo Ả Rập , Nam Á."
1570259440,Tôn giáo Ai Cập cổ đại là gì,"Tôn giáo Ai Cập cổ đại bao gồm các niềm tin tôn giáo và nghi thức khác nhau tại Ai Cập cổ đại qua hơn 3.000 năm , từ thời kỳ Tiền Triều Đại cho đến khi du nhập Kitô giáo trong những thế kỷ đầu Công nguyên ."
1570259421,Chu Du sinh năm mấy,"Huyện Lư Giang có 17 trấn . Năm 175 , quân sư và đô đốc nhà Đông Ngô của Tôn Quyền là Chu Du đã được sinh ra tại quận Lư Giang , ngày nay là huyện Lư Giang ."
1570259386,Bắc Bộ từng có những tên gọi nào,"Bắc Bộ là một trong 3 vùng lãnh thổ chính ( gồm Bắc Bộ , Trung Bộ và Nam Bộ ) của Việt Nam . Bắc Bộ cùng với một phần của Bắc Trung Bộ thuộc địa danh Miền Bắc Việt Nam . Bắc Bộ trong lịch sử trải qua nhiều tên gọi , thời kỳ Trịnh-Nguyễn phân tranh được gọi là Đàng Ngoài hay Bắc Hà , thời Pháp thuộc gọi là Bắc Kỳ , dưới thời chính phủ Bảo Đại trong cuộc Chiến tranh Đông Dương còn được gọi là Bắc Phần ."
1570259367,Nguyễn Tuân mất năm mấy,"Tuân Nguyễn qua đời ngày 9 tháng 5 năm 1983 ( nhằm ngày 27 tháng 3 năm Quý Hợi ) , an táng tại lô 7 , đường số 3 , Nghĩa trang Gò Dưa , quận Thủ Đức , thành phố Hồ Chí Minh . Theo như một số nguồn tin trên báo thì nguyên nhân ông mất là do bị chấn thương sọ não sau khi bị xe ôtô đụng ."
1570259349,Tên thật của nhạc sĩ nhạc Vàng Hoài Linh là gì,"Hoài Linh ( 1920 - 1995 ) tên thật Lê Văn Linh , là một nhạc sĩ nhạc Vàng nổi tiếng . Trước 1975 , ông hoạt động trong đoàn văn nghệ Vì Dân ( thuộc Nha Cảnh sát Quốc gia ) với cấp bậc Trung uý dưới quyền điều khiển của nhạc sĩ Nguyễn Văn Đông ."
1570259324,Trần Trinh Huy là ai,"Trần Trinh Huy là con trai ông Trần Trinh Trạch , tức Hội đồng Trạch và bà Phan Thị Muồi , con gái bá hộ Phan Văn Bì , người có đất ruộng nhiều nhất trong tỉnh Bạc Liêu , người ta tặng cho ông Bá hộ là "" Vua lúa gạo Nam Kỳ ."
1570259122,Thuyết tương đối hẹp là gì,"Thuyết tương đối gồm hai lý thuyết vật lý do Albert Einstein phát triển , với thuyết tương đối đặc biệt công bố vào năm 1905 và thuyết tương đối tổng quát công bố vào cuối năm 1915 và đầu năm 1916 . Thuyết tương đối hẹp miêu tả hành xử của không gian và thời gian và những hiện tượng liên quan từ những quan sát viên chuyển động đều tương đối với nhau ."
1570259076,Hoàng đế cuối cùng của nhà Thanh là ai,"Bà trở thành Hoàng thái hậu nhiếp chính dưới thời Tuyên Thống Đế Phổ Nghi , Hoàng đế thứ 12 cũng là Hoàng đế cuối cùng của triều Thanh và cả Trung Quốc . Vì vậy bà là Hoàng thái hậu cuối cùng trong lịch sử . Bà được biết đến vai trò lớn là ký hiệp ước thoái vị thay cho vị Hoàng đế trẻ tuổi vào năm 1912 , về cơ bản chấm dứt triều đại nhà Thanh và chấm dứt chế độ quân chủ của Trung Quốc ."
1570258989,Trần Trinh Huy hay được gọi là gì,"Trần Trinh Huy ( 1900-1974 ) hay còn gọi là Ba Huy , là một công tử ăn chơi nổi tiếng ở Sài Gòn và miền Nam những năm 1930 , 1940 . Mức độ vung tiền tiêu xài của ông nổi danh xếp hạng đầu bảng trong số các Công tử Bạc Liêu thời bấy giờ , đến nỗi khi nói đến thành ngữ Công tử Bạc Liêu người ta thường liên tưởng đến ông ."
